X_id,OFFENCE_YEAR,DIVISION,TICKET_TYPE,OFFENCE_CATEGORY,AGE_GROUP,HOOD_158,NEIGHBOURHOOD_158,TICKET_COUNT
9674,2017,D55,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,68,North Riverdale,67
9675,2015,D13,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,101,Forest Hill South,9
9676,2017,D41,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,122,Birchcliffe-Cliffside,5
9677,2018,D33,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,43,Victoria Village,11
9678,2014,D43,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,134,Highland Creek,15
9679,2022,D22,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,9,Edenbridge-Humber Valley,9
9680,2022,D32,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,49,Bayview Woods-Steeles,5
9681,2019,D43,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,138,Eglinton East,11
9682,2019,D23,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,6,Kingsview Village-The Westway,24
9683,2016,D11,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,84,Little Portugal,9
9684,2019,D55,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,60,Woodbine-Lumsden,5
9685,2014,D43,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,123,Cliffcrest,11
9686,2022,D51,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,71,Cabbagetown-South St.James Town,19
9687,2014,D13,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,32,Englemount-Lawrence,9
9688,2021,D12,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,29,Maple Leaf,5
9689,2023,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,105,Lawrence Park North,5
9690,2017,D22,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,10,Princess-Rosethorn,5
9691,2017,D43,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,140,Guildwood,5
9692,2022,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,101,Forest Hill South,5
9693,2021,D13,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,102,Forest Hill North,5
9694,2020,D23,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,9,Edenbridge-Humber Valley,5
9695,2018,D55,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,120,Clairlea-Birchmount,5
9696,2023,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,87,High Park-Swansea,5
9697,2019,D43,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,140,Guildwood,5
9698,2021,D13,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,96,Casa Loma,5
9699,2022,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,20,Alderwood,5
9700,2019,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,103,Lawrence Park South,5
9701,2020,D32,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,40,St.Andrew-Windfields,5
9702,2019,D22,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,20,Alderwood,5
9703,2020,D22,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,20,Alderwood,5
9704,2018,D33,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,49,Bayview Woods-Steeles,5
9705,2022,D43,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,133,Centennial Scarborough,5
9706,2019,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,96,Casa Loma,5
9707,2016,D32,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,152,East Willowdale,5
9708,2017,D32,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,152,East Willowdale,5
9709,2020,D52,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,167,Church-Wellesley,5
9710,2017,D12,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,23,Pelmo Park-Humberlea,5
9711,2021,D14,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,83,Dufferin Grove,5
9712,2016,D23,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,9,Edenbridge-Humber Valley,5
9713,2021,D55,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,66,Danforth,5
9714,2023,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,6,Kingsview Village-The Westway,5
9715,2020,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,42,Banbury-Don Mills,5
9716,2014,D33,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,119,Wexford/Maryvale,5
9717,2015,D22,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,12,Markland Wood,5
9718,2014,D43,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,133,Centennial Scarborough,5
9719,2015,D33,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,41,Bridle Path-Sunnybrook-York Mills,5
9720,2021,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,169,Bay-Cloverhill,5
9721,2022,D11,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,83,Dufferin Grove,5
9722,2018,D22,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,85,South Parkdale,5
9723,2019,D23,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,9,Edenbridge-Humber Valley,5
9724,2021,D52,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,79,University,5
9725,2023,D43,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,143,West Rouge,5
9726,2015,D31,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,23,Pelmo Park-Humberlea,5
9727,2021,D43,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,133,Centennial Scarborough,5
9728,2019,D22,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,15,Kingsway South,5
9729,2022,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,116,Steeles,5
9730,2023,D22,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,158,Islington,92
9731,2018,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,96,Casa Loma,14
9732,2022,D22,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,15,Kingsway South,17
9733,2016,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,100,Yonge-Eglinton,34
9734,2016,D31,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,24,Black Creek,13
9735,2019,D41,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,156,Bendale-Glen Andrew,10
9736,2018,D13,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,92,Corso Italia-Davenport,22
9737,2017,D32,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,32,Englemount-Lawrence,11
9738,2015,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,101,Forest Hill South,10
9739,2014,D22,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,160,Mimico-Queensway,36
9740,2015,D14,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,83,Dufferin Grove,11
9741,2019,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,173,North Toronto,9
9742,2017,D12,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,111,Rockcliffe-Smythe,29
9743,2015,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,55,Thorncliffe Park,24
9744,2018,D52,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,166,St Lawrence-East Bayfront-The Islands,182
9745,2018,D41,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,121,Oakridge,12
9746,2020,D33,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,48,Hillcrest Village,11
9747,2017,D22,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,85,South Parkdale,9
9748,2017,D33,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,53,Henry Farm,81
9749,2015,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,174,South Eglinton-Davisville,66
9750,2021,D55,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,64,Woodbine Corridor,23
9751,2022,D42,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,144,Morningside Heights,66
9752,2019,D14,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,80,Palmerston-Little Italy,11
9753,2020,D41,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,124,Kennedy Park,9
9754,2019,D55,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,62,East End-Danforth,49
9755,2022,D55,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,54,O'Connor-Parkview,77
9756,2017,D43,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,134,Highland Creek,15
9757,2020,D22,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,159,Etobicoke City Centre,44
9758,2017,D13,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,171,Junction-Wallace Emerson,11
9759,2022,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,150,Fenside-Parkwoods,9
9760,2017,D23,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,8,Humber Heights-Westmount,10
9761,2021,D42,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,128,Agincourt South-Malvern West,54
9762,2022,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,96,Casa Loma,16
9763,2023,D11,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,85,South Parkdale,101
9764,2014,D12,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,112,Beechborough-Greenbrook,11
9765,2023,D12,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,112,Beechborough-Greenbrook,9
9766,2019,D32,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,40,St.Andrew-Windfields,13
9767,2021,D14,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,165,Harbourfront-CityPlace,50
9768,2017,D33,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,42,Banbury-Don Mills,182
9769,2020,D14,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,165,Harbourfront-CityPlace,58
9770,2019,D51,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,74,North St.James Town,11
9771,2017,D32,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,36,Newtonbrook West,11
9772,2019,D32,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,33,Clanton Park,11
9773,2015,D23,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,5,Elms-Old Rexdale,11
9774,2017,D33,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,119,Wexford/Maryvale,11
9775,2021,D23,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,7,Willowridge-Martingrove-Richview,11
9776,2022,D32,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,38,Lansing-Westgate,11
9777,2015,D41,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,157,Bendale South,11
9778,2016,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,103,Lawrence Park South,11
9779,2017,D31,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,23,Pelmo Park-Humberlea,11
9780,2015,D14,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,172,Dovercourt Village,11
9781,2017,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,103,Lawrence Park South,11
9782,2021,D51,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,167,Church-Wellesley,11
9783,2018,D33,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,46,Pleasant View,11
9784,2015,D41,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,122,Birchcliffe-Cliffside,11
9785,2022,D32,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,105,Lawrence Park North,11
9786,2021,D12,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,112,Beechborough-Greenbrook,11
9787,2019,D12,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,29,Maple Leaf,11
9788,2016,D22,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,18,New Toronto,11
9789,2018,D12,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,23,Pelmo Park-Humberlea,11
9790,2018,D33,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,119,Wexford/Maryvale,11
9791,2020,D31,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,154,Oakdale-Beverley Heights,11
9792,2014,D22,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,158,Islington,11
9793,2018,D14,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,172,Dovercourt Village,11
9794,2022,D14,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,172,Dovercourt Village,11
9795,2020,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,167,Church-Wellesley,11
9796,2018,D14,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,95,Annex,11
9797,2016,D32,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,155,Downsview,11
9798,2023,D32,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,31,Yorkdale-Glen Park,11
9799,2021,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,173,North Toronto,11
9800,2015,D33,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,40,St.Andrew-Windfields,11
9801,2014,D32,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,35,Westminster-Branson,11
9802,2023,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,100,Yonge-Eglinton,11
9803,2023,NSA,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,150,Fenside-Parkwoods,11
9804,2018,D55,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,60,Woodbine-Lumsden,11
9805,2015,D31,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,155,Downsview,11
9806,2020,D22,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,158,Islington,17
9807,2018,D33,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,44,Flemingdon Park,53
9808,2014,D14,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,83,Dufferin Grove,9
9809,2016,D55,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,65,Greenwood-Coxwell,52
9810,2018,D33,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,40,St.Andrew-Windfields,16
9811,2018,D55,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,69,Blake-Jones,33
9812,2018,D43,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,156,Bendale-Glen Andrew,9
9813,2016,D55,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,63,The Beaches,76
9814,2020,D32,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,34,Bathurst Manor,9
9815,2021,D55,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,60,Woodbine-Lumsden,18
9816,2022,D41,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,122,Birchcliffe-Cliffside,17
9817,2015,D14,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,78,Kensington-Chinatown,43
9818,2021,D33,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,46,Pleasant View,9
9819,2022,D14,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,95,Annex,29
9820,2022,D33,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,119,Wexford/Maryvale,27
9821,2018,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,169,Bay-Cloverhill,28
9822,2014,D23,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,3,Thistletown-Beaumond Heights,44
9823,2022,D23,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,4,Rexdale-Kipling,9
9824,2023,D14,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,83,Dufferin Grove,10
9825,2019,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,98,Rosedale-Moore Park,50
9826,2016,D42,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,130,Milliken,84
9827,2014,D52,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,164,Wellington Place,131
9828,2019,D43,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,134,Highland Creek,9
9829,2021,D43,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,141,Golfdale-Cedarbrae-Woburn,95
9830,2023,D55,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,60,Woodbine-Lumsden,44
9831,2017,D55,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,58,Old East York,87
9832,2022,D52,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,169,Bay-Cloverhill,15
9833,2018,D13,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,32,Englemount-Lawrence,9
9834,2015,D41,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,125,Ionview,24
9835,2020,D42,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,129,Agincourt North,12
9836,2015,D41,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,124,Kennedy Park,24
9837,2015,D22,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,159,Etobicoke City Centre,105
9838,2021,D12,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,90,Junction Area,9
9839,2020,D42,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,146,Malvern East,29
9840,2020,D52,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,166,St Lawrence-East Bayfront-The Islands,301
9841,2022,D14,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,78,Kensington-Chinatown,45
9842,2020,D12,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,113,Weston,10
9843,2014,D13,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,102,Forest Hill North,9
9844,2015,D55,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,59,Danforth East York,21
9845,2017,D33,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,43,Victoria Village,13
9846,2016,D14,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,83,Dufferin Grove,20
9847,2021,D42,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,130,Milliken,61
9848,2016,D33,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,118,Tam O'Shanter-Sullivan,9
9849,2017,D51,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,168,Downtown Yonge East,138
9850,2023,D43,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,138,Eglinton East,27
9851,2020,D41,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,126,Dorset Park,99
9852,2018,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,55,Thorncliffe Park,12
9853,2023,D51,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,167,Church-Wellesley,22
9854,2015,D11,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,171,Junction-Wallace Emerson,9
9855,2017,D42,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,116,Steeles,26
9856,2016,D52,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,78,Kensington-Chinatown,61
9857,2022,D33,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,49,Bayview Woods-Steeles,13
9858,2021,D55,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,54,O'Connor-Parkview,46
9859,2023,D55,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,62,East End-Danforth,9
9860,2022,D14,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,84,Little Portugal,16
9861,2015,D51,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,74,North St.James Town,35
9862,2016,D22,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,160,Mimico-Queensway,68
9863,2023,D22,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,16,Stonegate-Queensway,93
9864,2017,D55,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,61,Taylor-Massey,9
9865,2019,D12,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,112,Beechborough-Greenbrook,14
9866,2016,D53,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,55,Thorncliffe Park,19
9867,2017,D23,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,6,Kingsview Village-The Westway,26
9868,2020,D11,Prov Offence Notice - Part I (Pot),Distracted Driving,Adult,87,High Park-Swansea,59
